Party Id,Security Balance,Currency Balance,CCF Exchange Factor
T11495,P337,P342,300,P342,P337,600
T11496,P342,P341,300,P341,P342,700
T11497,P326,P332,100,P332,P326,100
T11498,P332,P338,100,P338,P332,100
T11499,P338,P327,100,P327,P338,100
T11500,P327,P330,100,P330,P327,100
T11501,P326,P325,300,P325,P326,100
T11502,P326,P327,100,P327,P326,100
T11503,P327,P325,100,P325,P327,100
T11504,P328,P326,100,P326,P328,100
T11505,P329,P330,100,P330,P329,1400
T11506,P329,P328,200,P328,P329,300
T11507,P325,P330,300,P330,P325,600
T11508,P330,P329,300,P329,P330,700
T11509,P332,P331,300,P331,P332,100
T11510,P332,P333,100,P333,P332,100
T11511,P333,P331,100,P331,P333,100
T11512,P334,P332,100,P332,P334,100
T11513,P335,P336,100,P336,P335,1400
T11514,P335,P334,200,P334,P335,300
T11515,P331,P336,300,P336,P331,600
T11516,P336,P335,300,P335,P336,700
T11517,P338,P337,300,P337,P338,100
T11518,P338,P339,100,P339,P338,100
T11519,P339,P337,100,P337,P339,100
T11520,P340,P338,100,P338,P340,100
T11521,P341,P342,100,P342,P341,1400
T11522,P341,P340,200,P340,P341,300
T11523,P337,P342,300,P342,P337,600
T11524,P342,P341,300,P341,P342,700
T11525,P326,P332,100,P332,P326,100
T11526,P332,P338,100,P338,P332,100
T11527,P338,P327,200,P327,P338,100
T11528,P338,P330,100,P330,P338,100
T11529,P326,P325,300,P325,P326,100
T11530,P326,P327,100,P327,P326,100
T11531,P327,P325,100,P325,P327,100
T11532,P328,P326,100,P326,P328,100
T11533,P329,P330,100,P330,P329,1400
T11534,P329,P328,200,P328,P329,300
T11535,P325,P330,300,P330,P325,600
T11536,P330,P329,300,P329,P330,700
T11537,P332,P331,300,P331,P332,100
T11538,P332,P333,100,P333,P332,100
T11539,P333,P331,100,P331,P333,100
T11540,P334,P332,100,P332,P334,100
T11541,P335,P336,100,P336,P335,1400
T11542,P335,P334,200,P334,P335,300
T11543,P331,P336,300,P336,P331,600
T11544,P336,P335,300,P335,P336,700
T11545,P338,P337,300,P337,P338,100
T11546,P338,P339,100,P339,P338,100
T11547,P339,P337,100,P337,P339,100
T11548,P340,P338,100,P338,P340,100
T11549,P341,P342,100,P342,P341,1400
T11550,P341,P340,200,P340,P341,300
T11551,P337,P342,300,P342,P337,600
T11552,P342,P341,300,P341,P342,700
T11553,P326,P332,100,P332,P326,100
T11554,P332,P338,100,P338,P332,100
T11555,P338,P327,100,P327,P338,100
T11556,P327,P330,100,P330,P327,100
T11557,P326,P325,300,P325,P326,100
T11558,P326,P327,100,P327,P326,100
T11559,P327,P325,100,P325,P327,100
T11560,P328,P326,100,P326,P328,100
T11561,P329,P330,100,P330,P329,1400
T11562,P329,P328,200,P328,P329,300
T11563,P325,P330,300,P330,P325,600
T11564,P330,P329,300,P329,P330,700
T11565,P332,P331,300,P331,P332,100
T11566,P332,P333,100,P333,P332,100
T11567,P333,P331,100,P331,P333,100
T11568,P334,P332,100,P332,P334,100
T11569,P335,P336,100,P336,P335,1400
T11570,P335,P334,200,P334,P335,300
T11571,P331,P336,300,P336,P331,600
T11572,P336,P335,300,P335,P336,700
T11573,P338,P337,300,P337,P338,100
T11574,P338,P339,100,P339,P338,100
T11575,P339,P337,100,P337,P339,100
T11576,P340,P338,100,P338,P340,100
T11577,P341,P342,100,P342,P341,1400
T11578,P341,P340,200,P340,P341,300
T11579,P337,P342,300,P342,P337,600
T11580,P342,P341,300,P341,P342,700
T11581,P326,P332,100,P332,P326,100
T11582,P332,P338,100,P338,P332,100
T11583,P338,P327,200,P327,P338,100
T11584,P338,P330,100,P330,P338,100
T11585,P326,P325,300,P325,P326,100
T11586,P326,P327,100,P327,P326,100
T11587,P327,P325,100,P325,P327,100
T11588,P328,P326,100,P326,P328,100
T11589,P329,P330,100,P330,P329,1400
T11590,P329,P328,200,P328,P329,300
T11591,P325,P330,300,P330,P325,600
T11592,P330,P329,300,P329,P330,700
T11593,P332,P331,300,P331,P332,100
T11594,P332,P333,100,P333,P332,100
T11595,P333,P331,100,P331,P333,100
T11596,P334,P332,100,P332,P334,100
T11597,P335,P336,100,P336,P335,1400
T11598,P335,P334,200,P334,P335,300
T11599,P331,P336,300,P336,P331,600
T11600,P336,P335,300,P335,P336,700
T11601,P338,P337,300,P337,P338,100
T11602,P338,P339,100,P339,P338,100
T11603,P339,P337,100,P337,P339,100
T11604,P340,P338,100,P338,P340,100
T11605,P341,P342,100,P342,P341,1400
T11606,P341,P340,200,P340,P341,300
T11607,P337,P342,300,P342,P337,600
T11608,P342,P341,300,P341,P342,700
T11609,P326,P332,100,P332,P326,100
T11610,P332,P338,100,P338,P332,100
T11611,P338,P327,100,P327,P338,100
T11612,P327,P330,100,P330,P327,100
T11613,P326,P325,300,P325,P326,100
T11614,P326,P327,100,P327,P326,100
T11615,P327,P325,100,P325,P327,100
T11616,P328,P326,100,P326,P328,100
T11617,P329,P330,100,P330,P329,1400
T11618,P329,P328,200,P328,P329,300
T11619,P325,P330,300,P330,P325,600
T11620,P330,P329,300,P329,P330,700
T11621,P332,P331,300,P331,P332,100
T11622,P332,P333,100,P333,P332,100
T11623,P333,P331,100,P331,P333,100
T11624,P334,P332,100,P332,P334,100
T11625,P335,P336,100,P336,P335,1400
T11626,P335,P334,200,P334,P335,300
T11627,P331,P336,300,P336,P331,600
T11628,P336,P335,300,P335,P336,700
T11629,P338,P337,300,P337,P338,100
T11630,P338,P339,100,P339,P338,100
T11631,P339,P337,100,P337,P339,100
T11632,P340,P338,100,P338,P340,100
T11633,P341,P342,100,P342,P341,1400
T11634,P341,P340,200,P340,P341,300
T11635,P337,P342,300,P342,P337,600
T11636,P342,P341,300,P341,P342,700
T11637,P326,P332,100,P332,P326,100
T11638,P332,P338,100,P338,P332,100
T11639,P338,P327,200,P327,P338,100
T11640,P338,P330,100,P330,P338,100
T11641,P344,P343,300,P343,P344,100
T11642,P344,P345,100,P345,P344,100
T11643,P345,P343,100,P343,P345,100
T11644,P346,P344,100,P344,P346,100
T11645,P347,P348,100,P348,P347,1400
T11646,P347,P346,200,P346,P347,300
T11647,P343,P348,300,P348,P343,600
T11648,P348,P347,300,P347,P348,700
T11649,P350,P349,300,P349,P350,100
T11650,P350,P351,100,P351,P350,100
T11651,P351,P349,100,P349,P351,100
T11652,P352,P350,100,P350,P352,100
T11653,P353,P354,100,P354,P353,1400
T11654,P353,P352,200,P352,P353,300
T11655,P349,P354,300,P354,P349,600
T11656,P354,P353,300,P353,P354,700
T11657,P356,P355,300,P355,P356,100
T11658,P356,P357,100,P357,P356,100
T11659,P357,P355,100,P355,P357,100
T11660,P358,P356,100,P356,P358,100
T11661,P359,P360,100,P360,P359,1400
T11662,P359,P358,200,P358,P359,300
T11663,P355,P360,300,P360,P355,600
T11664,P360,P359,300,P359,P360,700
T11665,P344,P350,100,P350,P344,100
T11666,P350,P356,100,P356,P350,100
T11667,P356,P345,100,P345,P356,100
T11668,P345,P348,100,P348,P345,100
T11669,P344,P343,300,P343,P344,100
T11670,P344,P345,100,P345,P344,100
T11671,P345,P343,100,P343,P345,100
T11672,P346,P344,100,P344,P346,100
T11673,P347,P348,100,P348,P347,1400
T11674,P347,P346,200,P346,P347,300
T11675,P343,P348,300,P348,P343,600
T11676,P348,P347,300,P347,P348,700
T11677,P350,P349,300,P349,P350,100
T11678,P350,P351,100,P351,P350,100
T11679,P351,P349,100,P349,P351,100
T11680,P352,P350,100,P350,P352,100
T11681,P353,P354,100,P354,P353,1400
T11682,P353,P352,200,P352,P353,300
T11683,P349,P354,300,P354,P349,600
T11684,P354,P353,300,P353,P354,700
T11685,P356,P355,300,P355,P356,100
T11686,P356,P357,100,P357,P356,100
T11687,P357,P355,100,P355,P357,100
T11688,P358,P356,100,P356,P358,100
T11689,P359,P360,100,P360,P359,1400
T11690,P359,P358,200,P358,P359,300
T11691,P355,P360,300,P360,P355,600
T11692,P360,P359,300,P359,P360,700
T11693,P344,P350,100,P350,P344,100
T11694,P350,P356,100,P356,P350,100
T11695,P356,P345,200,P345,P356,100
T11696,P356,P348,100,P348,P356,100
T11697,P344,P343,300,P343,P344,100
T11698,P344,P345,100,P345,P344,100
T11699,P345,P343,100,P343,P345,100
T11700,P346,P344,100,P344,P346,100
T11701,P347,P348,100,P348,P347,1400
T11702,P347,P346,200,P346,P347,300
T11703,P343,P348,300,P348,P343,600
T11704,P348,P347,300,P347,P348,700
T11705,P350,P349,300,P349,P350,100
T11706,P350,P351,100,P351,P350,100
T11707,P351,P349,100,P349,P351,100
T11708,P352,P350,100,P350,P352,100
T11709,P353,P354,100,P354,P353,1400
T11710,P353,P352,200,P352,P353,300
T11711,P349,P354,300,P354,P349,600
T11712,P354,P353,300,P353,P354,700
T11713,P356,P355,300,P355,P356,100
T11714,P356,P357,100,P357,P356,100
T11715,P357,P355,100,P355,P357,100
T11716,P358,P356,100,P356,P358,100
T11717,P359,P360,100,P360,P359,1400
T11718,P359,P358,200,P358,P359,300
T11719,P355,P360,300,P360,P355,600
T11720,P360,P359,300,P359,P360,700
T11721,P344,P350,100,P350,P344,100
T11722,P350,P356,100,P356,P350,100
T11723,P356,P345,100,P345,P356,100
T11724,P345,P348,100,P348,P345,100
T11725,P344,P343,300,P343,P344,100
T11726,P344,P345,100,P345,P344,100
T11727,P345,P343,100,P343,P345,100
T11728,P346,P344,100,P344,P346,100
T11729,P347,P348,100,P348,P347,1400
T11730,P347,P346,200,P346,P347,300
T11731,P343,P348,300,P348,P343,600
T11732,P348,P347,300,P347,P348,700
T11733,P350,P349,300,P349,P350,100
T11734,P350,P351,100,P351,P350,100
T11735,P351,P349,100,P349,P351,100
T11736,P352,P350,100,P350,P352,100
T11737,P353,P354,100,P354,P353,1400
T11738,P353,P352,200,P352,P353,300
T11739,P349,P354,300,P354,P349,600
T11740,P354,P353,300,P353,P354,700
T11741,P356,P355,300,P355,P356,100
T11742,P356,P357,100,P357,P356,100
T11743,P357,P355,100,P355,P357,100
T11744,P358,P356,100,P356,P358,100
T11745,P359,P360,100,P360,P359,1400
T11746,P359,P358,200,P358,P359,300
T11747,P355,P360,300,P360,P355,600
T11748,P360,P359,300,P359,P360,700
T11749,P344,P350,100,P350,P344,100
T11750,P350,P356,100,P356,P350,100
T11751,P356,P345,200,P345,P356,100
T11752,P356,P348,100,P348,P356,100
T11753,P344,P343,300,P343,P344,100
T11754,P344,P345,100,P345,P344,100
T11755,P345,P343,100,P343,P345,100
T11756,P346,P344,100,P344,P346,100
T11757,P347,P348,100,P348,P347,1400
T11758,P347,P346,200,P346,P347,300
T11759,P343,P348,300,P348,P343,600
T11760,P348,P347,300,P347,P348,700
T11761,P350,P349,300,P349,P350,100
T11762,P350,P351,100,P351,P350,100
T11763,P351,P349,100,P349,P351,100
T11764,P352,P350,100,P350,P352,100
T11765,P353,P354,100,P354,P353,1400
T11766,P353,P352,200,P352,P353,300
T11767,P349,P354,300,P354,P349,600
T11768,P354,P353,300,P353,P354,700
T11769,P356,P355,300,P355,P356,100
T11770,P356,P357,100,P357,P356,100
T11771,P357,P355,100,P355,P357,100
T11772,P358,P356,100,P356,P358,100
T11773,P359,P360,100,P360,P359,1400
T11774,P359,P358,200,P358,P359,300
T11775,P355,P360,300,P360,P355,600
T11776,P360,P359,300,P359,P360,700
T11777,P344,P350,100,P350,P344,100
T11778,P350,P356,100,P356,P350,100
T11779,P356,P345,100,P345,P356,100
T11780,P345,P348,100,P348,P345,100
T11781,P344,P343,300,P343,P344,100
T11782,P344,P345,100,P345,P344,100
T11783,P345,P343,100,P343,P345,100
T11784,P346,P344,100,P344,P346,100
T11785,P347,P348,100,P348,P347,1400
T11786,P347,P346,200,P346,P347,300
T11787,P343,P348,300,P348,P343,600
T11788,P348,P347,300,P347,P348,700
T11789,P350,P349,300,P349,P350,100
T11790,P350,P351,100,P351,P350,100
T11791,P351,P349,100,P349,P351,100
T11792,P352,P350,100,P350,P352,100
T11793,P353,P354,100,P354,P353,1400
T11794,P353,P352,200,P352,P353,300
T11795,P349,P354,300,P354,P349,600
T11796,P354,P353,300,P353,P354,700
T11797,P356,P355,300,P355,P356,100
T11798,P356,P357,100,P357,P356,100
T11799,P357,P355,100,P355,P357,100
T11800,P358,P356,100,P356,P358,100
T11801,P359,P360,100,P360,P359,1400
T11802,P359,P358,200,P358,P359,300
T11803,P355,P360,300,P360,P355,600
T11804,P360,P359,300,P359,P360,700
T11805,P344,P350,100,P350,P344,100
T11806,P350,P356,100,P356,P350,100
T11807,P356,P345,200,P345,P356,100
T11808,P356,P348,100,P348,P356,100
T11809,P344,P343,300,P343,P344,100
T11810,P344,P345,100,P345,P344,100
T11811,P345,P343,100,P343,P345,100
T11812,P346,P344,100,P344,P346,100
T11813,P347,P348,100,P348,P347,1400
T11814,P347,P346,200,P346,P347,300
T11815,P343,P348,300,P348,P343,600
T11816,P348,P347,300,P347,P348,700
T11817,P350,P349,300,P349,P350,100
T11818,P350,P351,100,P351,P350,100
T11819,P351,P349,100,P349,P351,100
T11820,P352,P350,100,P350,P352,100
T11821,P353,P354,100,P354,P353,1400
T11822,P353,P352,200,P352,P353,300
T11823,P349,P354,300,P354,P349,600
T11824,P354,P353,300,P353,P354,700
T11825,P356,P355,300,P355,P356,100
T11826,P356,P357,100,P357,P356,100
T11827,P357,P355,100,P355,P357,100
T11828,P358,P356,100,P356,P358,100
T11829,P359,P360,100,P360,P359,1400
T11830,P359,P358,200,P358,P359,300
T11831,P355,P360,300,P360,P355,600
T11832,P360,P359,300,P359,P360,700
T11833,P344,P350,100,P350,P344,100
T11834,P350,P356,100,P356,P350,100
T11835,P356,P345,100,P345,P356,100
T11836,P345,P348,100,P348,P345,100
T11837,P344,P343,300,P343,P344,100
T11838,P344,P345,100,P345,P344,100
T11839,P345,P343,100,P343,P345,100
T11840,P346,P344,100,P344,P346,100
T11841,P347,P348,100,P348,P347,1400
T11842,P347,P346,200,P346,P347,300
T11843,P343,P348,300,P348,P343,600
T11844,P348,P347,300,P347,P348,700
T11845,P350,P349,300,P349,P350,100
T11846,P350,P351,100,P351,P350,100
T11847,P351,P349,100,P349,P351,100
T11848,P352,P350,100,P350,P352,100
T11849,P353,P354,100,P354,P353,1400
T11850,P353,P352,200,P352,P353,300
T11851,P349,P354,300,P354,P349,600
T11852,P354,P353,300,P353,P354,700
T11853,P356,P355,300,P355,P356,100
T11854,P356,P357,100,P357,P356,100
T11855,P357,P355,100,P355,P357,100
T11856,P358,P356,100,P356,P358,100
T11857,P359,P360,100,P360,P359,1400
T11858,P359,P358,200,P358,P359,300
T11859,P355,P360,300,P360,P355,600
T11860,P360,P359,300,P359,P360,700
T11861,P344,P350,100,P350,P344,100
T11862,P350,P356,100,P356,P350,100
T11863,P356,P345,200,P345,P356,100
T11864,P356,P348,100,P348,P356,100
T11865,P344,P343,300,P343,P344,100
T11866,P344,P345,100,P345,P344,100
T11867,P345,P343,100,P343,P345,100
T11868,P346,P344,100,P344,P346,100
T11869,P347,P348,100,P348,P347,1400
T11870,P347,P346,200,P346,P347,300
T11871,P343,P348,300,P348,P343,600
T11872,P348,P347,300,P347,P348,700
T11873,P350,P349,300,P349,P350,100
T11874,P350,P351,100,P351,P350,100
T11875,P351,P349,100,P349,P351,100
T11876,P352,P350,100,P350,P352,100
T11877,P353,P354,100,P354,P353,1400
T11878,P353,P352,200,P352,P353,300
T11879,P349,P354,300,P354,P349,600
T11880,P354,P353,300,P353,P354,700
T11881,P356,P355,300,P355,P356,100
T11882,P356,P357,100,P357,P356,100
T11883,P357,P355,100,P355,P357,100
T11884,P358,P356,100,P356,P358,100
T11885,P359,P360,100,P360,P359,1400
T11886,P359,P358,200,P358,P359,300
T11887,P355,P360,300,P360,P355,600
T11888,P360,P359,300,P359,P360,700
T11889,P344,P350,100,P350,P344,100
T11890,P350,P356,100,P356,P350,100
T11891,P356,P345,100,P345,P356,100
T11892,P345,P348,100,P348,P345,100
T11893,P344,P343,300,P343,P344,100
T11894,P344,P345,100,P345,P344,100
T11895,P345,P343,100,P343,P345,100
T11896,P346,P344,100,P344,P346,100
T11897,P347,P348,100,P348,P347,1400
T11898,P347,P346,200,P346,P347,300
T11899,P343,P348,300,P348,P343,600
T11900,P348,P347,300,P347,P348,700
T11901,P350,P349,300,P349,P350,100
T11902,P350,P351,100,P351,P350,100
T11903,P351,P349,100,P349,P351,100
T11904,P352,P350,100,P350,P352,100
T11905,P353,P354,100,P354,P353,1400
T11906,P353,P352,200,P352,P353,300
T11907,P349,P354,300,P354,P349,600
T11908,P354,P353,300,P353,P354,700
T11909,P356,P355,300,P355,P356,100
T11910,P356,P357,100,P357,P356,100
T11911,P357,P355,100,P355,P357,100
T11912,P358,P356,100,P356,P358,100
T11913,P359,P360,100,P360,P359,1400
T11914,P359,P358,200,P358,P359,300
T11915,P355,P360,300,P360,P355,600
T11916,P360,P359,300,P359,P360,700
T11917,P344,P350,100,P350,P344,100
T11918,P350,P356,100,P356,P350,100
T11919,P356,P345,200,P345,P356,100
T11920,P356,P348,100,P348,P356,100
T11921,P344,P343,300,P343,P344,100
T11922,P344,P345,100,P345,P344,100
T11923,P345,P343,100,P343,P345,100
T11924,P346,P344,100,P344,P346,100
T11925,P347,P348,100,P348,P347,1400
T11926,P347,P346,200,P346,P347,300
T11927,P343,P348,300,P348,P343,600
T11928,P348,P347,300,P347,P348,700
T11929,P350,P349,300,P349,P350,100
T11930,P350,P351,100,P351,P350,100
T11931,P351,P349,100,P349,P351,100
T11932,P352,P350,100,P350,P352,100
T11933,P353,P354,100,P354,P353,1400
T11934,P353,P352,200,P352,P353,300
T11935,P349,P354,300,P354,P349,600
T11936,P354,P353,300,P353,P354,700
T11937,P356,P355,300,P355,P356,100
T11938,P356,P357,100,P357,P356,100
T11939,P357,P355,100,P355,P357,100
T11940,P358,P356,100,P356,P358,100
T11941,P359,P360,100,P360,P359,1400
T11942,P359,P358,200,P358,P359,300
T11943,P355,P360,300,P360,P355,600
T11944,P360,P359,300,P359,P360,700
T11945,P344,P350,100,P350,P344,100
T11946,P350,P356,100,P356,P350,100
T11947,P356,P345,100,P345,P356,100
T11948,P345,P348,100,P348,P345,100
T11949,P344,P343,300,P343,P344,100
T11950,P344,P345,100,P345,P344,100
T11951,P345,P343,100,P343,P345,100
T11952,P346,P344,100,P344,P346,100
T11953,P347,P348,100,P348,P347,1400
T11954,P347,P346,200,P346,P347,300
T11955,P343,P348,300,P348,P343,600
T11956,P348,P347,300,P347,P348,700
T11957,P350,P349,300,P349,P350,100
T11958,P350,P351,100,P351,P350,100
T11959,P351,P349,100,P349,P351,100
T11960,P352,P350,100,P350,P352,100
T11961,P353,P354,100,P354,P353,1400
T11962,P353,P352,200,P352,P353,300
T11963,P349,P354,300,P354,P349,600
T11964,P354,P353,300,P353,P354,700
T11965,P356,P355,300,P355,P356,100
T11966,P356,P357,100,P357,P356,100
T11967,P357,P355,100,P355,P357,100
T11968,P358,P356,100,P356,P358,100
T11969,P359,P360,100,P360,P359,1400
T11970,P359,P358,200,P358,P359,300
T11971,P355,P360,300,P360,P355,600
T11972,P360,P359,300,P359,P360,700
T11973,P344,P350,100,P350,P344,100
T11974,P350,P356,100,P356,P350,100
T11975,P356,P345,200,P345,P356,100
T11976,P356,P348,100,P348,P356,100
T11977,P344,P343,300,P343,P344,100
T11978,P344,P345,100,P345,P344,100
T11979,P345,P343,100,P343,P345,100
T11980,P346,P344,100,P344,P346,100
T11981,P347,P348,100,P348,P347,1400
T11982,P347,P346,200,P346,P347,300
T11983,P343,P348,300,P348,P343,600
T11984,P348,P347,300,P347,P348,700
T11985,P350,P349,300,P349,P350,100
T11986,P350,P351,100,P351,P350,100
T11987,P351,P349,100,P349,P351,100
T11988,P352,P350,100,P350,P352,100
T11989,P353,P354,100,P354,P353,1400
T11990,P353,P352,200,P352,P353,300
T11991,P349,P354,300,P354,P349,600
T11992,P354,P353,300,P353,P354,700
T11993,P356,P355,300,P355,P356,100
T11994,P356,P357,100,P357,P356,100
T11995,P357,P355,100,P355,P357,100
T11996,P358,P356,100,P356,P358,100
T11997,P359,P360,100,P360,P359,1400
T11998,P359,P358,200,P358,P359,300
T11999,P355,P360,300,P360,P355,600
T12000,P360,P359,300,P359,P360,700
T12001,P344,P350,100,P350,P344,100
T12002,P350,P356,100,P356,P350,100
T12003,P356,P345,100,P345,P356,100
T12004,P345,P348,100,P348,P345,100
T12005,P344,P343,300,P343,P344,100
T12006,P344,P345,100,P345,P344,100
T12007,P345,P343,100,P343,P345,100
T12008,P346,P344,100,P344,P346,100
T12009,P347,P348,100,P348,P347,1400
T12010,P347,P346,200,P346,P347,300
T12011,P343,P348,300,P348,P343,600
T12012,P348,P347,300,P347,P348,700
T12013,P350,P349,300,P349,P350,100
T12014,P350,P351,100,P351,P350,100
T12015,P351,P349,100,P349,P351,100
T12016,P352,P350,100,P350,P352,100
T12017,P353,P354,100,P354,P353,1400
T12018,P353,P352,200,P352,P353,300
T12019,P349,P354,300,P354,P349,600
T12020,P354,P353,300,P353,P354,700
T12021,P356,P355,300,P355,P356,100
T12022,P356,P357,100,P357,P356,100
T12023,P357,P355,100,P355,P357,100
T12024,P358,P356,100,P356,P358,100
T12025,P359,P360,100,P360,P359,1400
T12026,P359,P358,200,P358,P359,300
T12027,P355,P360,300,P360,P355,600
T12028,P360,P359,300,P359,P360,700
T12029,P344,P350,100,P350,P344,100
T12030,P350,P356,100,P356,P350,100
T12031,P356,P345,200,P345,P356,100
T12032,P356,P348,100,P348,P356,100
T12033,P344,P343,300,P343,P344,100
T12034,P344,P345,100,P345,P344,100
T12035,P345,P343,100,P343,P345,100
T12036,P346,P344,100,P344,P346,100
T12037,P347,P348,100,P348,P347,1400
T12038,P347,P346,200,P346,P347,300
T12039,P343,P348,300,P348,P343,600
T12040,P348,P347,300,P347,P348,700
T12041,P350,P349,300,P349,P350,100
T12042,P350,P351,100,P351,P350,100
T12043,P351,P349,100,P349,P351,100
T12044,P352,P350,100,P350,P352,100
T12045,P353,P354,100,P354,P353,1400
T12046,P353,P352,200,P352,P353,300
T12047,P349,P354,300,P354,P349,600
T12048,P354,P353,300,P353,P354,700
T12049,P356,P355,300,P355,P356,100
T12050,P356,P357,100,P357,P356,100
T12051,P357,P355,100,P355,P357,100
T12052,P358,P356,100,P356,P358,100
T12053,P359,P360,100,P360,P359,1400
T12054,P359,P358,200,P358,P359,300
T12055,P355,P360,300,P360,P355,600
T12056,P360,P359,300,P359,P360,700
T12057,P344,P350,100,P350,P344,100
T12058,P350,P356,100,P356,P350,100
T12059,P356,P345,100,P345,P356,100
T12060,P345,P348,100,P348,P345,100
T12061,P344,P343,300,P343,P344,100
T12062,P344,P345,100,P345,P344,100
T12063,P345,P343,100,P343,P345,100
T12064,P346,P344,100,P344,P346,100
T12065,P347,P348,100,P348,P347,1400
T12066,P347,P346,200,P346,P347,300
T12067,P343,P348,300,P348,P343,600
T12068,P348,P347,300,P347,P348,700
T12069,P350,P349,300,P349,P350,100
T12070,P350,P351,100,P351,P350,100
T12071,P351,P349,100,P349,P351,100
T12072,P352,P350,100,P350,P352,100
T12073,P353,P354,100,P354,P353,1400
T12074,P353,P352,200,P352,P353,300
T12075,P349,P354,300,P354,P349,600
T12076,P354,P353,300,P353,P354,700
T12077,P356,P355,300,P355,P356,100
T12078,P356,P357,100,P357,P356,100
T12079,P357,P355,100,P355,P357,100
T12080,P358,P356,100,P356,P358,100
T12081,P359,P360,100,P360,P359,1400
T12082,P359,P358,200,P358,P359,300
